"","date","year","quarter","age","e","u","i","eu","ei","ue","ui","ie","iu","ee","ue_s","eu_s","ei_s","ui_s","ie_s","iu_s"
"315",1997 Q1,1997,1,67,0.21267024,0.0057476633,0.78154403,0.0084468154,0.068593323,0.28005785,0.33843425,0.015827574,0.0040876488,0.027348319,NA,NA,NA,NA,NA,NA
"316",1997 Q1,1997,1,68,0.18478929,0.0074450849,0.80646867,0.0031042441,0.084470719,0.16348669,0.44710618,0.021818142,0.0042419746,0.023838034,NA,NA,NA,NA,NA,NA
"317",1997 Q1,1997,1,69,0.17506486,0.00595266,0.81864876,0.016588723,0.083988406,0.38385242,0.35596815,0.015498118,0.0022605327,0.017348461,NA,NA,NA,NA,NA,NA
"318",1997 Q1,1997,1,70,0.17010202,0.0040968889,0.82536912,0.0069379979,0.09158235,0.55887187,0.37634787,0.014441147,0.0027560371,0.012433593,NA,NA,NA,NA,NA,NA
"319",1997 Q2,1997,2,18,0.49060526,0.094695672,0.41245559,0.039606299,0.098205924,0.27612615,0.34730271,0.13575886,0.098563179,0.072014302,0.330213939503484,0.0524789631985086,0.106298997528889,0.451561105499727,0.13522498852635,0.159130428454071
"320",1997 Q2,1997,2,19,0.60173488,0.077861935,0.31728348,0.036975317,0.078004628,0.35694918,0.2920613,0.1611003,0.079717346,0.073366277,0.470898874570927,0.0617140927473637,0.0836281839991537,0.472426379349787,0.156431192773904,0.162453889339604
"321",1997 Q2,1997,2,20,0.65563846,0.081250452,0.2600483,0.028773129,0.058418564,0.33896163,0.24903692,0.15073888,0.10487117,0.074016139,0.436621457013435,0.0434059302164642,0.0633666814786805,0.40050698846766,0.133923939396507,0.19857520355708
"322",1997 Q2,1997,2,21,0.67308855,0.063922636,0.26189235,0.019618679,0.055250414,0.34068647,0.24165997,0.14167514,0.073715709,0.056042857,0.435540339696164,0.0295289344315383,0.0609829527234931,0.383867042859282,0.133333769040405,0.140925246705459
"323",1997 Q2,1997,2,22,0.72331405,0.060177062,0.21855611,0.02711766,0.03279632,0.37930411,0.19950411,0.13765387,0.057540216,0.055175576,0.51381892978827,0.0503688870552013,0.0314854203811989,0.363410720856773,0.126891253766726,0.121926019488322
"324",1997 Q2,1997,2,23,0.77014709,0.053024355,0.17854717,0.019453254,0.023656912,0.36526105,0.22239579,0.12131289,0.068025164,0.053943291,0.481564191720199,0.0341423938290827,0.0219288182773892,0.37826853900345,0.104042409191301,0.13564729154459
"325",1997 Q2,1997,2,24,0.78452593,0.048448939,0.16873875,0.015865913,0.02307797,0.28924844,0.25611082,0.15456292,0.065720432,0.03755749,0.333439715261049,0.0227560510369454,0.0237059010280257,0.37740164727508,0.156610082620624,0.11372336899432
"326",1997 Q2,1997,2,25,0.802939,0.046124246,0.15014347,0.01382351,0.023845077,0.32213888,0.23299387,0.12525895,0.084176071,0.037807882,0.39816281553847,0.0206413716825478,0.0243837161987062,0.359206822336967,0.110492844101349,0.149623022949984
"327",1997 Q2,1997,2,26,0.80681652,0.05038378,0.14318343,0.0169822,0.016312961,0.31446123,0.20628344,0.082563393,0.081426144,0.044958398,0.392418258962142,0.0261107462661057,0.0145009638884076,0.304789694486029,0.0631560423230689,0.134274669623511
"328",1997 Q2,1997,2,27,0.80901128,0.037738029,0.15349299,0.011086303,0.023970947,0.30565184,0.26788917,0.097117417,0.075080849,0.032894507,0.372101855985378,0.0158062981419926,0.0241128361033774,0.376358501715973,0.0831507603387058,0.124900476632204
"329",1997 Q2,1997,2,28,0.8108604,0.040028572,0.1480695,0.01510778,0.017561823,0.3360998,0.22052509,0.096219651,0.06084577,0.032042406,0.426234187870274,0.0245268460446496,0.0160229635737738,0.340846927686833,0.0822622020039011,0.108822761738429
"330",1997 Q2,1997,2,29,0.80921024,0.043899264,0.14705992,0.018404474,0.014289311,0.29242343,0.25494176,0.088907443,0.065898649,0.034608033,0.351852082606257,0.0274148658575925,0.011324012122349,0.351357723019549,0.0779959388278337,0.105340035671263
"331",1997 Q2,1997,2,30,0.7977047,0.029395228,0.17297822,0.0099140182,0.020279098,0.3577688,0.22028637,0.083910465,0.038191743,0.031638697,0.465843828303323,0.0169001856064056,0.0198536392779731,0.349280593333392,0.0742232652815636,0.0722874481507294
"332",1997 Q2,1997,2,31,0.80131018,0.031998228,0.16766106,0.010523129,0.0174721,0.30380076,0.23698485,0.093368448,0.050960951,0.022904793,0.368101842154982,0.0156432100052704,0.0170494171042339,0.337196072763327,0.0856867438943556,0.0847983768456156
"333",1997 Q2,1997,2,32,0.80857658,0.03426956,0.15760064,0.0099925455,0.016024688,0.2699846,0.23239955,0.066748403,0.043898482,0.031717166,0.318744974283867,0.0139869243257541,0.0153151343414764,0.303684715897546,0.0603649905305155,0.0662154534727389
"334",1997 Q2,1997,2,33,0.82064778,0.029536871,0.15006635,0.01028675,0.015863584,0.3509942,0.16852263,0.052737623,0.03539167,0.029309988,0.457537184044507,0.0174228131501718,0.0150082558037948,0.264836135876189,0.0416554141579736,0.0632507291469527
"335",1997 Q2,1997,2,34,0.80361855,0.030784342,0.16571738,0.010320164,0.0193172,0.32199651,0.17478058,0.080654487,0.041590557,0.024804212,0.40307455068401,0.0160187589988204,0.019403128757728,0.264403471751321,0.0725667722181418,0.0711299649911261
"336",1997 Q2,1997,2,35,0.79568613,0.035317313,0.16870549,0.014846289,0.017133698,0.3921586,0.15880902,0.053684503,0.03880842,0.020231625,0.54417821630791,0.0288415530033923,0.0152512931583328,0.281298101194173,0.0365407363082935,0.0786333535282807
"337",1997 Q2,1997,2,36,0.81423718,0.03092207,0.15485555,0.012896662,0.014347374,0.26177925,0.28015846,0.061278209,0.033643257,0.026268313,0.305642532672247,0.0181313363041062,0.0123210077144419,0.347942087730076,0.0572192415491145,0.0497648876155391
"338",1997 Q2,1997,2,37,0.82694942,0.022523319,0.14964612,0.0063691242,0.013517918,0.31700763,0.26310447,0.069764644,0.034858562,0.021422457,0.390339312695814,0.0097854560685916,0.0129804459498469,0.365999347394096,0.0628218501980138,0.0587128416362139
"339",1997 Q2,1997,2,38,0.80131632,0.033871382,0.16421063,0.010517278,0.015405531,0.29450142,0.239562,0.06631536,0.038759019,0.021924101,0.356379211408944,0.0155841897816432,0.0143035514414789,0.324361948587977,0.0596022854293751,0.061501692361464
"340",1997 Q2,1997,2,39,0.81431466,0.028838186,0.15659733,0.013377992,0.016550161,0.39704895,0.17154643,0.072824121,0.034444869,0.022218876,0.551715356864017,0.0264571837743836,0.014902468414787,0.312140768335979,0.0589838034509854,0.0728487964771343
"341",1997 Q2,1997,2,40,0.80299288,0.029590901,0.16731605,0.0088633103,0.017877184,0.23875313,0.23744959,0.066909969,0.043332804,0.01812228,0.273004606245385,0.0116094324509102,0.0176492376370383,0.294506047152984,0.0624872511603888,0.0618295191942758
"342",1997 Q2,1997,2,41,0.83551979,0.030073123,0.13446799,0.0073418301,0.015916221,0.23181468,0.2200975,0.078289106,0.040710155,0.018071357,0.261579250684675,0.00947117630452565,0.0161254404817094,0.276716434138476,0.0756713662679623,0.058246980667354
"343",1997 Q2,1997,2,42,0.82335567,0.025870033,0.1511683,0.010047711,0.014272899,0.30850679,0.25721705,0.071331471,0.037841391,0.020974208,0.377340261245783,0.0153701445603066,0.012975337137222,0.354697357786256,0.0643972602634629,0.0623433319991349
"344",1997 Q2,1997,2,43,0.81608522,0.026389632,0.15779822,0.011250443,0.019420959,0.2681208,0.2071225,0.069142558,0.017013496,0.022129951,0.316079709428771,0.0160608314481481,0.0190015264350479,0.273475225142913,0.0692365358439769,0.0255865063918556
"345",1997 Q2,1997,2,44,0.82784992,0.024177887,0.14807113,0.0091040628,0.011784177,0.33568805,0.2072129,0.055898458,0.031708494,0.020531774,0.426810840549571,0.0149158582389542,0.0106000084636791,0.307724764015581,0.0475186490600079,0.0548237478179605
"346",1997 Q2,1997,2,45,0.8342995,0.026176034,0.13981742,0.011648387,0.011578353,0.33645216,0.16757739,0.059102047,0.023332849,0.020104228,0.429013878887535,0.019293399502466,0.0103352901751379,0.257614994571632,0.0538666882153893,0.0404731705269352
"347",1997 Q2,1997,2,46,0.81525052,0.021370908,0.16355467,0.0063213864,0.014941251,0.28173947,0.20559949,0.05187628,0.021604013,0.021332517,0.337613319160299,0.00912288330707034,0.0147066388997664,0.273538937279871,0.0487569201894886,0.0331245768990949
"348",1997 Q2,1997,2,47,0.81957,0.023062512,0.15656333,0.0078467187,0.013435416,0.35518309,0.12788412,0.057120919,0.024244428,0.022519693,0.463960480273302,0.0134904760813216,0.0132323335957083,0.210189138707725,0.0502222626963513,0.0442609185401401
"349",1997 Q2,1997,2,48,0.82515198,0.022261854,0.15256551,0.0068604057,0.013760812,0.22463626,0.1935484,0.053715561,0.01423627,0.017590035,0.254898069624427,0.00904264446475611,0.0135903716527276,0.237957744518998,0.0535255261517706,0.0196787891471401
"350",1997 Q2,1997,2,49,0.81256497,0.025417516,0.16216993,0.01053302,0.012999526,0.30424052,0.16841218,0.043763548,0.030555699,0.015531178,0.376076560806692,0.016062460648009,0.0120465289522721,0.237969510483556,0.0368593462737898,0.048350627551933
"351",1997 Q2,1997,2,50,0.79703945,0.022867557,0.18024556,0.0068609738,0.013895506,0.25850362,0.13638577,0.052214295,0.016951064,0.018100696,0.304531838158874,0.00955259009918719,0.0139624571760808,0.182631092826168,0.0507503882119331,0.0248276567395769
"352",1997 Q2,1997,2,51,0.77960342,0.026963215,0.19337228,0.0071442677,0.015505618,0.17584535,0.22744048,0.054458376,0.023857685,0.016511573,0.19038642142752,0.00864042603174497,0.015364289631781,0.257114299090006,0.0539740133905267,0.0306226180019903
"353",1997 Q2,1997,2,52,0.7913096,0.025525499,0.18232986,0.0080906553,0.01759455,0.24819705,0.15310287,0.061583251,0.023043165,0.020649437,0.289175748631063,0.0109810552244713,0.0178657207917872,0.201249661842029,0.0600247054564573,0.0333874780676672
"354",1997 Q2,1997,2,53,0.76248819,0.023324586,0.21399871,0.0096908612,0.013794638,0.17748712,0.26036102,0.054970261,0.01179683,0.022289408,0.191194190945456,0.0119671536425996,0.0128980861096708,0.289196351333396,0.0559392019197585,0.0150434738604251
"355",1997 Q2,1997,2,54,0.77559823,0.019286353,0.20552295,0.0052969013,0.018651359,0.30520117,0.081584565,0.068418533,0.018587317,0.017982319,0.377425073814169,0.00793996285075094,0.0197273401735454,0.12344027728612,0.0666265268162509,0.0304883421778511
"356",1997 Q2,1997,2,55,0.73633963,0.019689338,0.2442763,0.011781723,0.02041978,0.47324544,0.10295977,0.039995287,0.0042617144,0.017358188,0.785008637804084,0.0375832677514489,0.0186544701718683,0.277233543599684,0.0370881240594155,0.0131706107296454
"357",1997 Q2,1997,2,56,0.70839494,0.023031184,0.26893783,0.0071211909,0.022582622,0.20787147,0.23698029,0.046458598,0.024429882,0.020375131,0.233508344930201,0.00893485952608275,0.0226033634031397,0.274474784950658,0.0447580122599783,0.0326504880826058
"358",1997 Q2,1997,2,57,0.66623759,0.02966498,0.30403975,0.0068489723,0.024904985,0.22744137,0.18602084,0.045712031,0.019763291,0.017833272,0.261484125159862,0.00889727336523927,0.025283610409144,0.227336054732568,0.0442541651403658,0.027255767132902
"359",1997 Q2,1997,2,58,0.62567472,0.017044781,0.3570354,0.0032227871,0.033165939,0.3121013,0.21479185,0.035900515,0.014976164,0.023980614,0.39010509096699,0.00468122822653316,0.0339102100384601,0.290248662566068,0.0328965598934704,0.0242075627403848
"360",1997 Q2,1997,2,59,0.63169497,0.018562958,0.34985211,0.008256156,0.02155737,0.34975871,0.24614055,0.03435294,0.010637884,0.013970355,0.454806485424282,0.0141845493006273,0.02030489357174,0.353264333569739,0.0316400560998118,0.018705502099832
"361",1997 Q2,1997,2,60,0.56427848,0.015560601,0.41968113,0.008751601,0.027948363,0.32691973,0.1917358,0.026116876,0.0054794699,0.01867952,0.416816189143923,0.0143127894365173,0.0272458956691684,0.268729770885369,0.0252607719796151,0.0089373101217084
"362",1997 Q2,1997,2,61,0.5232622,0.019316155,0.45743045,0.0057834145,0.036511287,0.27005714,0.18474193,0.022538869,0.012921539,0.019773351,0.326730059389845,0.0081069139843567,0.0366638626010993,0.232784996167634,0.0203903751470678,0.0188401640272103
"363",1997 Q2,1997,2,62,0.4548589,0.013352788,0.53195071,0.0056033162,0.056323472,0.12998453,0.4095428,0.028205963,0.010118076,0.012896561,0.137941827156384,0.00633070807632807,0.0568288156144806,0.384587549785434,0.0287676265453122,0.0119370647514906
"364",1997 Q2,1997,2,63,0.39882877,0.0081095584,0.59345073,0.0085398937,0.043725252,0.2421651,0.33142868,0.019106951,0.0012361681,0.017332563,0.285842385171042,0.01193755023331,0.0426414203557879,0.365806798613997,0.0196086625492161,0.00159686614710819
"365",1997 Q2,1997,2,64,0.32515466,0.0092730792,0.66451305,0.010366292,0.056581341,0.21370809,0.18074526,0.019815778,0.0034711391,0.020755,0.249763462378665,0.0138252855937759,0.0567645966771324,0.207244453173184,0.0201937543707231,0.00447073937228037
"366",1997 Q2,1997,2,65,0.28168064,0.0053010611,0.71281236,0.0068701603,0.058531072,0.13367759,0.42494109,0.019443994,0.00074372109,0.021023629,NA,NA,NA,NA,NA,NA
"367",1997 Q2,1997,2,66,0.25946304,0.0081085376,0.73182446,0.00437738,0.089676365,0.31956825,0.33529577,0.021450134,0.0059144795,0.020117804,NA,NA,NA,NA,NA,NA
"368",1997 Q2,1997,2,67,0.21775955,0.0051650559,0.77609706,0.0060989629,0.083062984,0.16479564,0.48833627,0.014200406,0.0028967648,0.019643582,NA,NA,NA,NA,NA,NA
"369",1997 Q2,1997,2,68,0.20234227,0.0070285667,0.79153222,0.015248583,0.08592613,0.065535471,0.77896142,0.020273434,0.0044107782,0.018530749,NA,NA,NA,NA,NA,NA
"370",1997 Q2,1997,2,69,0.17789455,0.0034293435,0.81834835,0.0040382817,0.11868468,0.50103998,0.51344109,0.017601082,0.0031334441,0.028913295,NA,NA,NA,NA,NA,NA
"371",1997 Q2,1997,2,70,0.15244669,0.0086086169,0.83794332,0.033740841,0.10556016,0.37055832,0.42315343,0.018515801,0.002638418,0.025189726,NA,NA,NA,NA,NA,NA
"372",1997 Q3,1997,3,18,0.53006452,0.088077374,0.36351997,0.037433278,0.13072643,0.33860791,0.283364,0.14569877,0.095975898,0.096312284,0.453861993921806,0.0527928904858623,0.149683433579193,0.420788226316143,0.137565703891551,0.181315263106616
"373",1997 Q3,1997,3,19,0.59822732,0.087862998,0.30581865,0.037179455,0.10858086,0.26680398,0.26939791,0.14576486,0.069902048,0.091111071,0.318581054225787,0.0496316892662123,0.123372395771079,0.360688939920041,0.156763718003485,0.111838527213337
"374",1997 Q3,1997,3,20,0.66249686,0.081573963,0.25026497,0.033304956,0.083573349,0.29125869,0.25571737,0.13770129,0.085543402,0.075559445,0.357582356753479,0.0456533838564133,0.092545385763217,0.360421485881181,0.136284114626307,0.142663468249193
"375",1997 Q3,1997,3,21,0.6750524,0.068679713,0.25348094,0.028432989,0.085993208,0.36219442,0.24575926,0.12333983,0.080361739,0.074539788,0.49343176678906,0.0453204918006995,0.0935730052788046,0.390660702600405,0.105409905138612,0.158287156308511
"376",1997 Q3,1997,3,22,0.73457372,0.061203588,0.20379196,0.024701631,0.06356106,0.38139999,0.22375213,0.14976771,0.080099747,0.073461242,0.524342482882673,0.0421347366284783,0.07017220023568,0.399574581176629,0.131486257269658,0.174087923987313
"377",1997 Q3,1997,3,23,0.75024784,0.05601285,0.19839358,0.019980496,0.052035846,0.25441837,0.25253838,0.12453002,0.068989523,0.061330557,0.292479212663835,0.0256755332553612,0.0565304746529662,0.335288910143859,0.125046548835481,0.106616036836811
"378",1997 Q3,1997,3,24,0.81065625,0.044839684,0.15068685,0.017529037,0.026349884,0.29917514,0.29473686,0.12342035,0.079324692,0.049612977,0.356157989805277,0.0255142550812286,0.0254755387103691,0.414460562728567,0.114330351900837,0.134112143432508
"379",1997 Q3,1997,3,25,0.80182296,0.04962128,0.15259239,0.017028311,0.027157206,0.30318487,0.23089564,0.11994386,0.07475657,0.051519047,0.367533051840731,0.0248695724924337,0.0275204144937494,0.340137782038629,0.11054814375546,0.12655997167737
"380",1997 Q3,1997,3,26,0.8130253,0.044034373,0.14499757,0.014586898,0.022199728,0.27634448,0.24150124,0.090222813,0.069381788,0.047380906,0.327459230757993,0.0203395416016099,0.0215917342248012,0.325842731507299,0.0804355189503239,0.107495864994924
"381",1997 Q3,1997,3,27,0.81880879,0.039613213,0.14257362,0.0091411499,0.01760624,0.32438549,0.20887339,0.11597468,0.074161246,0.040598061,0.401930054975955,0.0136442550655248,0.0182133826404469,0.32584108035634,0.101748903965765,0.131645234958764
"382",1997 Q3,1997,3,28,0.8366093,0.03230096,0.13072336,0.0079409657,0.015782056,0.28891835,0.21142605,0.088020884,0.053838219,0.036534972,0.345493167318518,0.0112441142254508,0.015934413750742,0.29669411830303,0.0799412770567599,0.0861538236506729
"383",1997 Q3,1997,3,29,0.80685735,0.036543973,0.15660629,0.011292208,0.020733207,0.33320454,0.17481263,0.1092822,0.045481812,0.035074476,0.419773462944158,0.0179266792110762,0.0214357080424248,0.280259899182683,0.102783757201285,0.0826304925096324
"384",1997 Q3,1997,3,30,0.8084361,0.03384139,0.15761892,0.01336883,0.020236941,0.40909746,0.15320207,0.074842863,0.051831637,0.035597615,0.583333139712145,0.0271604168374413,0.0192278234574426,0.295182901470792,0.048873358694164,0.114157917300115
"385",1997 Q3,1997,3,31,0.80416858,0.034811005,0.16060971,0.014699562,0.019778499,0.3033143,0.24097991,0.098704457,0.052923027,0.033341676,0.36769545781976,0.0220828070809491,0.0187187952296508,0.343639074516043,0.0916026845968902,0.0881890749526846
"386",1997 Q3,1997,3,32,0.79553866,0.033146564,0.17133032,0.009142166,0.021392366,0.32215023,0.19827653,0.096761756,0.062306747,0.03211692,0.401502391759607,0.0135706304259474,0.0221628946842755,0.301375267610087,0.0840189536969079,0.107892871438488
"387",1997 Q3,1997,3,33,0.81290364,0.030703988,0.15683198,0.0097769499,0.011943765,0.27700627,0.2263034,0.084871858,0.050253861,0.028507084,0.326380333164598,0.0139224813001652,0.0111586873140715,0.307483411053439,0.0782601210342706,0.0782663118921534
"388",1997 Q3,1997,3,34,0.80775166,0.030313887,0.16162816,0.010445804,0.017615983,0.31874242,0.2372563,0.057920475,0.050117753,0.036796596,0.399032021763589,0.0160993078892125,0.0164650563992681,0.33365589983652,0.0452512636712765,0.0827424577621736
"389",1997 Q3,1997,3,35,0.81101215,0.03275384,0.15625392,0.0093998322,0.01567556,0.26004884,0.19752371,0.074535027,0.039814867,0.02425281,0.303713821910092,0.0129166805880686,0.0155028990137966,0.262001803902934,0.0703046118811244,0.0595063172811017
"390",1997 Q3,1997,3,36,0.82826322,0.03076512,0.14137682,0.010110448,0.016624272,0.33467203,0.1969777,0.10056301,0.045633711,0.028336408,0.42123507551127,0.0161965939594958,0.0165218947166023,0.309398169476947,0.0923758259952855,0.0824859340662459
"391",1997 Q3,1997,3,37,0.82591766,0.026894677,0.14689063,0.0099675218,0.019539915,0.30290341,0.21119204,0.079743564,0.036879096,0.02217412,0.369391852862217,0.0148872610317681,0.0194230590943077,0.299579239491597,0.074446704577052,0.0605184876460648
"392",1997 Q3,1997,3,38,0.81962371,0.028051449,0.15235148,0.011092795,0.017314745,0.35492766,0.1822857,0.073539563,0.042923093,0.024811709,0.463343999495124,0.0188742252254943,0.0165967521996491,0.293256998210885,0.0609918880419087,0.079191848561448
"393",1997 Q3,1997,3,39,0.83371323,0.026490109,0.13995223,0.0089455452,0.017368224,0.33125713,0.24100035,0.11400139,0.051495761,0.018333724,0.410564261717906,0.013990185560251,0.0175060095468265,0.369369264988814,0.106300228902566,0.0940458768018997
"394",1997 Q3,1997,3,40,0.8242532,0.029808763,0.14565788,0.010324751,0.017742516,0.31056166,0.21061154,0.084901035,0.049926776,0.024592994,0.381833082277416,0.0155548525735545,0.0174581305226479,0.306132904691789,0.0757610783500549,0.0834153568407636
"395",1997 Q3,1997,3,41,0.83058822,0.027373051,0.14174938,0.010153251,0.0099591911,0.25591436,0.21388344,0.06712158,0.035328027,0.023896217,0.297200885613019,0.014086014806738,0.00890674587849383,0.277379699782514,0.0631882317018727,0.0520264631911997
"396",1997 Q3,1997,3,42,0.8439889,0.024964627,0.13059859,0.0086256284,0.01159105,0.36361739,0.16670676,0.092126608,0.043714613,0.024193978,0.476437770245678,0.0150508194505553,0.0111510023692645,0.285301951828918,0.0799442555739384,0.0846819218135089
"397",1997 Q3,1997,3,43,0.83901775,0.032019243,0.12957898,0.0074471259,0.01439137,0.293475,0.1532816,0.066399269,0.055396356,0.020059615,0.357273655857235,0.0106300288912736,0.0145107729133018,0.220167143296724,0.0550582055034911,0.0868789553174527
"398",1997 Q3,1997,3,44,0.82562149,0.032319702,0.1418013,0.0073329983,0.015054227,0.25910145,0.18222186,0.08694604,0.062265959,0.025999861,0.301664977733662,0.00965936692545222,0.0155234959234712,0.24797603014289,0.0792057552542712,0.0933774116011596
"399",1997 Q3,1997,3,45,0.82478929,0.023170158,0.15229645,0.0098311724,0.015220529,0.29954001,0.19171074,0.062999398,0.018555513,0.023053443,0.365247483293588,0.0149184296487337,0.0145837935200038,0.268929432616893,0.0610880758623795,0.0296923242174131
"400",1997 Q3,1997,3,46,0.83805043,0.025374254,0.13640893,0.0090695452,0.016301665,0.35952482,0.12428416,0.085531689,0.035259251,0.019159202,0.471555725021423,0.0155802131700271,0.0166888479583471,0.213831519862062,0.0766677070348926,0.0670214068875403
"401",1997 Q3,1997,3,47,0.8170383,0.022499193,0.15992373,0.008265431,0.011862654,0.38095766,0.16837882,0.073000692,0.021870112,0.023922736,0.512013995857753,0.0154555730874791,0.011118670181776,0.29304249612841,0.0667835111023668,0.0440222015963058
"402",1997 Q3,1997,3,48,0.81147814,0.0273109,0.16092375,0.0091934679,0.014195135,0.2409492,0.19295406,0.063850522,0.028707169,0.020873139,0.277125064513754,0.0123584845937907,0.0138378206602939,0.246141080089059,0.0616049516982202,0.0411017747958027
"403",1997 Q3,1997,3,49,0.81895661,0.018236695,0.16330011,0.0045687621,0.012398583,0.32452938,0.23858102,0.043043263,0.02086677,0.018526334,0.406494782243169,0.00720101007223017,0.0119483618860077,0.332466423447703,0.0379139358582783,0.0348860664345495
"404",1997 Q3,1997,3,50,0.80875105,0.024887392,0.16684799,0.0058575375,0.012617867,0.27909917,0.21186313,0.045497417,0.040583581,0.022262804,0.334659285436108,0.0082350746884392,0.0122407366268739,0.278739036209812,0.0374479756944995,0.0610221833349285
"405",1997 Q3,1997,3,51,0.77738041,0.031026835,0.19145185,0.010787074,0.01674947,0.28638369,0.14392649,0.061312892,0.033209577,0.013325687,0.347243338965818,0.015727529297678,0.0166030868975587,0.203172365337133,0.0559965561820216,0.0514597527106495
"406",1997 Q3,1997,3,52,0.7774471,0.020408662,0.20205289,0.0064221742,0.015216404,0.18617746,0.27228808,0.051197279,0.030518109,0.01878712,0.202791073779359,0.00779955788928643,0.0149055854245419,0.302916471936612,0.0494162630636719,0.0396291530134835
"407",1997 Q3,1997,3,53,0.77467632,0.018832026,0.20644121,0.0087494208,0.016484696,0.22997972,0.26021045,0.055946782,0.026402969,0.020918624,0.260938249956461,0.0115342469581888,0.0158064223024852,0.310049609034681,0.0539274506650841,0.0368748934215968
"408",1997 Q3,1997,3,54,0.74259335,0.022267431,0.23509644,0.0067715431,0.02152265,0.26609451,0.1398197,0.042765174,0.017013863,0.028390782,0.317571320934492,0.00949044648484032,0.0218217761689851,0.18578217520226,0.0406677035633125,0.0250478250802155
"409",1997 Q3,1997,3,55,0.72128433,0.018430669,0.25990364,0.0073501812,0.011436833,0.21442889,0.31059027,0.038849272,0.019541847,0.018643893,0.240462503264852,0.00952876698108318,0.0102599214376213,0.345616857573568,0.037072785681864,0.0262300649141594
"410",1997 Q3,1997,3,56,0.69949657,0.019514544,0.28082785,0.0065225009,0.017935334,0.32520753,0.12537427,0.035311747,0.014195433,0.025778443,0.411847505412633,0.0104211543329329,0.017893659449667,0.186428550479572,0.0319537168231955,0.0235193002798426
"411",1997 Q3,1997,3,57,0.68550199,0.01872649,0.29486027,0.0043259398,0.018344935,0.36163348,0.23999965,0.034246769,0.022072271,0.015663292,0.476538205914542,0.00735900121674826,0.0179694165833031,0.356610079811052,0.0264602621187765,0.0402629399782755
"412",1997 Q3,1997,3,58,0.64522076,0.016652858,0.33700049,0.0071360371,0.017830025,0.21226133,0.29556677,0.029232038,0.017856671,0.016192976,0.240237667795551,0.00917332483364053,0.0169326628856561,0.327227246550967,0.0273650228450494,0.0236757850074567
"413",1997 Q3,1997,3,59,0.61071503,0.018514944,0.37054899,0.008220505,0.019961484,0.25028166,0.38600463,0.030872177,0.022663338,0.028125715,0.292123624810053,0.0112330426606098,0.0182247000323488,0.425817862358203,0.027425096336139,0.0320813633578542
"414",1997 Q3,1997,3,60,0.55521095,0.018851446,0.42625263,0.0080039855,0.03220208,0.15775025,0.35035345,0.028498063,0.015391037,0.022395287,0.171017469675366,0.00947862330933935,0.0315282535766451,0.351017496193134,0.0279888502046072,0.0188105618985753
"415",1997 Q3,1997,3,61,0.52199656,0.01230914,0.46595916,0.0079139238,0.035218515,0.29832709,0.34329188,0.036569905,0.0037795445,0.011664114,0.365713726304828,0.0121933943738717,0.034299873791297,0.41580048064245,0.0371553823085342,0.00573494317605405
"416",1997 Q3,1997,3,62,0.44120365,0.012553392,0.54572457,0.0066474564,0.059589148,0.16090935,0.36457402,0.030008702,0.0058454936,0.024279494,0.176431742966656,0.00805939091830887,0.0601496351701698,0.361676605254183,0.030948469960699,0.00713986558169399
"417",1997 Q3,1997,3,63,0.36605841,0.01840323,0.61475247,0.010916995,0.045195315,0.056050848,0.40017539,0.022397811,0.0099924309,0.026857952,0.054589873625751,0.0116183900334107,0.0441531842665628,0.352023379512254,0.0230430319904263,0.0106717700727856
"418",1997 Q3,1997,3,64,0.2919437,0.011259949,0.69496763,0.0030747156,0.068584695,0.16854939,0.5127002,0.023221616,0.0085795131,0.025749329,0.186214784737824,0.00348863538551503,0.0694551933373569,0.470141269486071,0.0234443581459608,0.0106581612001039
"419",1997 Q3,1997,3,65,0.26542792,0.012224508,0.72189838,0.009972645,0.059721291,0.1766113,0.3180849,0.017901879,0.0068317894,0.015403884,NA,NA,NA,NA,NA,NA
"420",1997 Q3,1997,3,66,0.22589035,0.0062945094,0.7703113,0.0061565507,0.098032825,0.18481396,0.45897701,0.013996484,0.0035001847,0.013967048,NA,NA,NA,NA,NA,NA
"421",1997 Q3,1997,3,67,0.21938537,0.010142096,0.77208602,0.010307248,0.076771349,0.39150196,0.15763514,0.016551232,0.0048426744,0.030267788,NA,NA,NA,NA,NA,NA
"422",1997 Q3,1997,3,68,0.17986096,0.0046516214,0.81615913,0,0.06788934,0.11550843,0.428922,0.010498842,0.0028471886,0.026590364,NA,NA,NA,NA,NA,NA
"423",1997 Q3,1997,3,69,0.15508579,0.0057075284,0.84008223,0.012116383,0.10273729,0.58862126,0.27460724,0.018288789,0.0039952099,0.018898496,NA,NA,NA,NA,NA,NA
"424",1997 Q3,1997,3,70,0.14908096,0.004182179,0.84876114,0.0076857372,0.095703714,0.14876719,0.27016631,0.015033651,0.000694961,0.0077736811,NA,NA,NA,NA,NA,NA
"425",1997 Q4,1997,4,18,0.47928435,0.068832792,0.45163822,0.02330807,0.092413589,0.27284509,0.36721218,0.09367507,0.061490554,0.057662401,0.328303878738126,0.0305677170596911,0.0974249050368543,0.443749169697527,0.0908009571736609,0.095532732059968
"426",1997 Q4,1997,4,19,0.56543636,0.070948616,0.36300898,0.036685131,0.076949865,0.32227421,0.31710488,0.12862426,0.057878416,0.067907803,0.406599533845627,0.0579156528138577,0.0789088169579508,0.448423213054581,0.129296653879007,0.102675962461759
